EJERCICIO;CODIGO_EOD;NOMBRE_EOD;ITEM;NOMBRE_ITEM; INICIAL ; CODIFICADO ; COMPROMETIDO ; DEVENGADO ; PAGADO 
2021;185-0000;UNIVERSIDAD ESTATAL AMAZONICA;510510;Servicios Personales por Contrato; 1.842.690,19 ; 1.697.380,78 ; 1.213.109,12 ; 1.213.109,12 ; 1.212.919,78 
2021;185-0000;UNIVERSIDAD ESTATAL AMAZONICA;510512;Subrogacion; 28.670,74 ; 14.138,42 ; 8.474,36 ; 8.474,36 ; 8.474,36 
2021;185-0000;UNIVERSIDAD ESTATAL AMAZONICA;510513;Encargos; 47.889,33 ; 35.830,12 ; 22.804,79 ; 22.804,79 ; 22.804,79 
2021;185-0000;UNIVERSIDAD ESTATAL AMAZONICA;510601;Aporte Patronal; 573.401,30 ; 628.608,16 ; 348.212,51 ; 348.212,51 ; 348.212,51 
2021;185-0000;UNIVERSIDAD ESTATAL AMAZONICA;510602;Fondo de Reserva; 467.248,92 ; 472.598,26 ; 270.228,92 ; 270.228,92 ; 270.228,92 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510105;Remuneraciones Unificadas; 1.680.801,16 ; 1.737.566,68 ; 997.915,15 ; 997.915,15 ; 997.915,15 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510106;Salarios Unificados; 741.018,43 ; 753.765,66 ; 441.200,66 ; 441.200,66 ; 441.200,66 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 4.248.712,48 ; 4.626.939,91 ; 2.663.876,90 ; 2.663.876,90 ; 2.663.876,90 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510203;Decimo Tercer Sueldo; 809.159,19 ; 810.604,68 ; 117.127,85 ; 117.127,85 ; 117.127,85 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510204;Decimo Cuarto Sueldo; 206.626,32 ; 214.428,94 ; 194.629,74 ; 194.629,74 ; 194.629,74 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510304;Compensacion por Transporte; 7.965,50 ; 12.732,50 ; 6.540,00 ; 6.540,00 ; 6.540,00 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510306;Alimentacion; 62.648,00 ; 101.568,00 ; 51.676,00 ; 51.676,00 ; 51.676,00 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510401;Por Cargas Familiares; 6.994,00 ; 8.162,00 ; 4.736,00 ; 4.736,00 ; 4.736,00 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510408;Subsidio de Antiguedad; 17.642,60 ; 18.929,31 ; 10.826,13 ; 10.826,13 ; 10.826,13 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510509;Horas Extraordinarias y Suplementarias; 14.299,60 ; 20.000,00 ; 7.104,87 ; 7.104,87 ; 7.104,87 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510510;Servicios Personales por Contrato; 3.003.963,20 ; 2.536.132,91 ; 1.452.980,25 ; 1.452.980,25 ; 1.452.980,25 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510513;Encargos; 20.616,00 ; 27.780,00 ; 13.220,00 ; 13.220,00 ; 13.220,00 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510601;Aporte Patronal; 920.357,55 ; 925.756,66 ; 528.898,58 ; 528.898,58 ; 528.898,58 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510602;Fondo de Reserva; 773.425,96 ; 1.043.080,97 ; 453.956,14 ; 453.956,14 ; 453.956,14 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510704;Compensacion por Desahucio; -   ; 1.001,36 ; -   ; -   ; -   
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 17.777,14 ; 14.906,43 ; 11.251,43 ; 11.251,43 ; 11.251,43 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;510711;Indemnizaciones Laborales; -   ; 17.605,96 ; 17.605,96 ; 17.605,96 ; 17.605,96 
2021;187-9999;UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA - PLANTA CENTRAL;710706;Beneficio por Jubilacion; 263.736,00 ; 147.257,50 ; 94.892,50 ; 94.892,50 ; 94.892,50 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510105;Remuneraciones Unificadas; 1.071.458,71 ; 1.095.497,21 ; 632.366,32 ; 632.366,32 ; 632.366,32 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510106;Salarios Unificados; 733.479,25 ; 750.852,28 ; 436.468,33 ; 436.468,33 ; 436.468,33 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 3.085.850,23 ; 3.016.644,99 ; 1.752.247,55 ; 1.752.247,55 ; 1.752.247,55 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510203;Decimo Tercer Sueldo; 546.153,25 ; 541.196,49 ; 197.922,77 ; 197.922,77 ; 197.922,77 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510204;Decimo Cuarto Sueldo; 168.829,12 ; 157.935,30 ; 115.249,06 ; 115.249,06 ; 115.249,06 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510304;Compensacion por Transporte; 11.624,00 ; 12.592,00 ; 5.212,00 ; 5.212,00 ; 5.212,00 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510306;Alimentacion; 85.524,00 ; 93.128,00 ; 41.696,00 ; 41.696,00 ; 41.696,00 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510401;Por Cargas Familiares; 5.691,88 ; 6.264,00 ; 2.632,00 ; 2.632,00 ; 2.632,00 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510408;Subsidio de Antiguedad; 16.055,36 ; 18.060,00 ; 8.406,17 ; 8.406,17 ; 8.406,17 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510510;Servicios Personales por Contrato; 1.392.875,92 ; 1.302.066,65 ; 780.283,32 ; 780.283,32 ; 780.283,32 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510512;Subrogacion; 4.054,76 ; 2.347,54 ; 1.881,82 ; 1.881,82 ; 1.881,82 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510513;Encargos; 268.509,80 ; 294.062,37 ; 170.330,47 ; 170.330,47 ; 170.330,47 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510601;Aporte Patronal; 629.246,21 ; 622.609,47 ; 362.842,57 ; 362.842,57 ; 362.842,57 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510602;Fondo de Reserva; 539.491,53 ; 528.606,83 ; 306.589,14 ; 306.589,14 ; 306.532,91 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510703;Despido Intempestivo; 13.910,00 ; 4.053,75 ; 3.570,00 ; 3.570,00 ; 3.570,00 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510704;Compensacion por Desahucio; 3.663,75 ; 2.020,00 ; 1.785,00 ; 1.785,00 ; 1.785,00 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510706;Beneficio por Jubilacion; 28.482,50 ; 141.740,89 ; 60.487,00 ; 60.487,00 ; 60.487,00 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;510710;Por Compra de Renuncia; -   ; 15.222,50 ; 15.222,50 ; 15.222,50 ; 15.222,50 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;710706;Beneficio por Jubilacion; 15.631,00 ; 27.269,00 ; 27.269,00 ; 27.269,00 ; 27.269,00 
2021;188-0000;ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ;710710;Por Compra de Renuncia; 18.000,00 ; 31.670,00 ; 25.100,00 ; 25.100,00 ; 25.100,00 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510105;Remuneraciones Unificadas; 6.165.578,50 ; 6.038.967,95 ; 3.553.571,48 ; 3.553.571,48 ; 3.553.571,48 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510106;Salarios Unificados; 1.552.216,69 ; 1.566.039,88 ; 912.943,71 ; 912.943,71 ; 912.943,71 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510108;Remuneracion Mensual Unificada de Docentes del Magisterio y Docentes e Investigadores Universitarios; 22.903.182,74 ; 22.827.107,11 ; 13.185.221,41 ; 13.185.221,41 ; 13.185.221,41 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510203;Decimo Tercer Sueldo; 3.048.918,23 ; 3.140.248,08 ; 605.591,39 ; 605.591,39 ; 605.591,39 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510204;Decimo Cuarto Sueldo; 768.547,96 ; 758.556,31 ; 598.172,32 ; 598.172,32 ; 598.172,32 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510304;Compensacion por Transporte; 13.640,00 ; 15.000,00 ; 7.794,94 ; 7.794,94 ; 7.794,94 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510306;Alimentacion; 144.295,16 ; 150.000,00 ; 84.315,36 ; 84.315,36 ; 84.315,36 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510401;Por Cargas Familiares; 3.173,72 ; 4.000,00 ; 1.661,80 ; 1.661,80 ; 1.661,80 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510408;Subsidio de Antiguedad; 10.593,82 ; 14.000,00 ; 7.378,70 ; 7.378,70 ; 7.378,70 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510509;Horas Extraordinarias y Suplementarias; 64.913,73 ; 40.000,00 ; 20.491,68 ; 20.491,68 ; 20.491,68 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510510;Servicios Personales por Contrato; 6.119.223,01 ; 6.878.260,87 ; 3.878.539,56 ; 3.878.539,56 ; 3.878.539,56 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510512;Subrogacion; 1.885,13 ; 5.000,00 ; 941,53 ; 941,53 ; 941,53 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510513;Encargos; 10.585,04 ; 10.000,00 ; 6.481,83 ; 6.481,83 ; 6.481,83 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510601;Aporte Patronal; 3.450.392,36 ; 3.514.130,21 ; 2.019.564,40 ; 2.019.564,40 ; 2.019.564,40 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510602;Fondo de Reserva; 2.975.990,45 ; 3.818.600,02 ; 1.722.079,04 ; 1.722.079,04 ; 1.722.079,04 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 358.017,09 ; 148.920,35 ; 18.230,42 ; 18.230,42 ; 18.230,42 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710203;Decimotercer Sueldo; 24.995,33 ; 18.685,08 ; 3.000,36 ; 3.000,36 ; 3.000,36 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710204;Decimocuarto Sueldo; 7.966,67 ; 6.999,72 ; 3.716,78 ; 3.716,78 ; 3.716,78 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710502;Remuneracion Unificada para Pasantes; 15.774,63 ; 9.973,92 ; -   ; -   ; -   
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710509;Horas Extraordinarias y Suplementarias; 8.000,00 ; 5.000,00 ; -   ; -   ; -   
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710510;Servicios Personales por Contrato; 276.243,00 ; 213.651,00 ; 75.200,50 ; 75.200,50 ; 75.200,50 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710601;Aporte Patronal; 36.335,07 ; 25.999,84 ; 7.257,06 ; 7.257,06 ; 7.257,06 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710602;Fondo de Reserva; 25.102,95 ; 19.329,98 ; 7.428,58 ; 7.428,58 ; 7.428,58 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710702;Supresion de Puesto; -   ; 373.912,50 ; 372.050,72 ; 372.050,72 ; 372.050,72 
2021;189-9999;UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE - PLANTA CENTRAL;710707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones; 3.000,00 ; 3.000,00 ; 1.049,36 ; 1.049,36 ; 1.049,36 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510105;Remuneraciones Unificadas; 1.332.535,21 ; 1.466.376,14 ; 846.208,37 ; 846.208,37 ; 846.208,37 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510106;Salarios Unificados; 44.353,74 ; 45.984,00 ; 24.648,00 ; 24.648,00 ; 24.648,00 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510203;Decimo Tercer Sueldo; 128.806,81 ; 129.481,35 ; 36.939,44 ; 36.939,44 ; 36.939,44 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510204;Decimo Cuarto Sueldo; 39.966,80 ; 36.497,78 ; 27.555,08 ; 27.555,08 ; 27.555,08 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510306;Alimentacion; 4.120,00 ; 6.720,00 ; 3.264,00 ; 3.264,00 ; 2.836,00 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510509;Horas Extraordinarias y Suplementarias; 1.378,05 ; 1.000,00 ; 55,80 ; 55,80 ; 55,80 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510510;Servicios Personales por Contrato; 52.525,17 ; 29.016,00 ; 16.926,00 ; 16.926,00 ; 16.926,00 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510512;Subrogacion; 2.638,87 ; 2.230,00 ; 1.510,26 ; 1.510,26 ; 1.510,26 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510513;Encargos; 11.157,75 ; 3.370,21 ; 2.275,07 ; 2.275,07 ; 2.275,07 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510601;Aporte Patronal; 152.230,80 ; 151.270,50 ; 86.511,67 ; 86.511,67 ; 86.511,67 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510602;Fondo de Reserva; 113.794,88 ; 106.301,53 ; 61.906,98 ; 61.906,98 ; 61.906,98 
2021;214-0000;INSTITUTO NACIONAL DE EVALUACION EDUCATIVA;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 36.712,98 ; 27.400,00 ; 14.758,35 ; 14.758,35 ; 14.758,35 
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510105;Remuneraciones Unificadas; 82.548,00 ; 82.548,00 ; 45.702,00 ; 45.702,00 ; 45.702,00 
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510106;Salarios Unificados; 55.872,01 ; 55.872,01 ; 32.592,00 ; 32.592,00 ; 32.592,00 
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510203;Decimo Tercer Sueldo; 22.752,00 ; 22.752,00 ; 2.497,68 ; 2.497,68 ; 2.497,68 
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510204;Decimo Cuarto Sueldo; 16.700,00 ; 16.700,00 ; 9.683,28 ; 9.683,28 ; 9.683,28 
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510509;Horas Extraordinarias y Suplementarias; 315,00 ; 315,00 ; -   ; -   ; -   
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510510;Servicios Personales por Contrato; 127.692,00 ; 127.692,00 ; 98.636,00 ; 98.636,00 ; 98.636,00 
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510601;Aporte Patronal; 27.051,99 ; 27.051,99 ; 17.442,40 ; 17.442,40 ; 17.442,40 
2021;215-0000;INSTITUTO SUPERIOR TECNOLOGICO DE ARTES DEL ECUADOR;510602;Fondo de Reserva; 18.187,00 ; 18.187,00 ; 12.061,97 ; 12.061,97 ; 12.061,97 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510105;Remuneraciones Unificadas; 533.314,97 ; 570.613,00 ; 331.637,47 ; 331.637,47 ; 331.637,47 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510106;Salarios Unificados; 6.792,00 ; 6.792,00 ; 3.962,00 ; 3.962,00 ; 3.962,00 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510203;Decimo Tercer Sueldo; 53.036,01 ; 53.529,24 ; 29.825,55 ; 29.825,55 ; 29.825,55 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510204;Decimo Cuarto Sueldo; 14.713,24 ; 14.926,00 ; 8.510,52 ; 8.510,52 ; 8.510,52 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510510;Servicios Personales por Contrato; 53.240,88 ; 63.564,73 ; 36.296,87 ; 36.296,87 ; 36.296,87 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510512;Subrogacion; -   ; 346,00 ; -   ; -   ; -   
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510513;Encargos; -   ; 900,00 ; -   ; -   ; -   
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510601;Aporte Patronal; 61.584,62 ; 62.151,76 ; 35.986,57 ; 35.986,57 ; 35.986,57 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510602;Fondo de Reserva; 50.362,22 ; 52.422,97 ; 29.425,38 ; 29.425,38 ; 29.425,38 
2021;217-0001;COORDINACION ZONAL 1 - ARCSA;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 4.070,14 ; 2.242,93 ; -   ; -   ; -   
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510105;Remuneraciones Unificadas; 478.387,94 ; 523.128,27 ; 303.675,40 ; 303.675,40 ; 303.675,40 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510106;Salarios Unificados; 13.584,00 ; 13.584,00 ; 7.924,00 ; 7.924,00 ; 7.924,00 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510203;Decimo Tercer Sueldo; 47.417,17 ; 47.973,64 ; 4.523,01 ; 4.523,01 ; 4.523,01 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510204;Decimo Cuarto Sueldo; 13.636,64 ; 13.991,31 ; 12.974,47 ; 12.974,47 ; 12.974,47 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510510;Servicios Personales por Contrato; 35.107,78 ; 37.863,40 ; 23.423,40 ; 23.423,40 ; 23.423,40 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510512;Subrogacion; 115,60 ; 346,00 ; -   ; -   ; -   
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510513;Encargos; 968,80 ; 738,13 ; 738,13 ; 738,13 ; 738,13 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510601;Aporte Patronal; 55.284,07 ; 55.948,75 ; 32.598,61 ; 32.598,61 ; 32.598,61 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510602;Fondo de Reserva; 44.901,16 ; 45.782,28 ; 25.721,04 ; 25.721,04 ; 25.721,04 
2021;217-0002;COORDINACION ZONAL 2 - ARCSA;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 3.021,56 ; 1.689,17 ; 1.689,17 ; 1.689,17 ; 1.689,17 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510105;Remuneraciones Unificadas; 549.802,05 ; 584.209,74 ; 338.452,14 ; 338.452,14 ; 338.452,14 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510106;Salarios Unificados; 6.792,00 ; 6.792,00 ; 3.962,00 ; 3.962,00 ; 3.962,00 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510203;Decimo Tercer Sueldo; 51.332,01 ; 50.985,22 ; 13.032,29 ; 13.032,29 ; 13.032,29 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510204;Decimo Cuarto Sueldo; 13.824,76 ; 13.804,69 ; 10.597,46 ; 10.597,46 ; 10.597,46 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510510;Servicios Personales por Contrato; 20.056,81 ; 18.659,47 ; 9.888,40 ; 9.888,40 ; 9.888,40 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510512;Subrogacion; -   ; 346,00 ; -   ; -   ; -   
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510513;Encargos; -   ; 692,00 ; 668,99 ; 668,99 ; 668,99 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510601;Aporte Patronal; 59.624,55 ; 59.581,40 ; 34.514,22 ; 34.514,22 ; 34.514,22 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510602;Fondo de Reserva; 48.857,37 ; 47.144,02 ; 25.702,95 ; 25.702,95 ; 25.702,95 
2021;217-0003;COORDINACION ZONAL 3 - ARCSA;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 2.697,75 ; 3.678,10 ; 1.519,40 ; 1.519,40 ; 1.519,40 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510105;Remuneraciones Unificadas; 550.597,56 ; 592.850,70 ; 344.553,48 ; 344.553,48 ; 344.553,48 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510106;Salarios Unificados; 13.584,00 ; 13.584,00 ; 7.924,00 ; 7.924,00 ; 7.924,00 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510203;Decimo Tercer Sueldo; 51.887,48 ; 52.420,17 ; 3.445,22 ; 3.445,22 ; 3.445,22 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510204;Decimo Cuarto Sueldo; 14.648,82 ; 13.376,67 ; 13.096,66 ; 13.096,66 ; 13.096,66 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510510;Servicios Personales por Contrato; 13.408,68 ; 19.920,10 ; 11.540,10 ; 11.540,10 ; 11.540,10 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510512;Subrogacion; 385,33 ; 346,00 ; -   ; -   ; -   
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510513;Encargos; -   ; 1.176,40 ; 761,20 ; 761,20 ; 761,20 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510601;Aporte Patronal; 60.319,40 ; 61.169,77 ; 35.609,35 ; 35.609,35 ; 35.609,35 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510602;Fondo de Reserva; 47.958,98 ; 48.838,10 ; 27.481,84 ; 27.481,84 ; 27.481,84 
2021;217-0004;COORDINACION ZONAL 4 - ARCSA;510707;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ; 4.857,20 ; 1.223,47 ; -   ; -   ; -   
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510105;Remuneraciones Unificadas; 531.747,87 ; 580.188,62 ; 335.837,02 ; 335.837,02 ; 335.837,02 
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510106;Salarios Unificados; 6.792,00 ; 6.792,00 ; 3.962,00 ; 3.962,00 ; 3.962,00 
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510203;Decimo Tercer Sueldo; 50.764,50 ; 51.593,31 ; 4.767,11 ; 4.767,11 ; 4.767,11 
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510204;Decimo Cuarto Sueldo; 14.151,10 ; 14.187,21 ; 13.112,11 ; 13.112,11 ; 13.112,11 
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510510;Servicios Personales por Contrato; 24.739,56 ; 30.079,59 ; 17.932,53 ; 17.932,53 ; 17.932,53 
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510512;Subrogacion; -   ; 346,00 ; -   ; -   ; -   
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510513;Encargos; 4.651,87 ; 1.614,67 ; 1.614,67 ; 1.614,67 ; 1.614,67 
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510601;Aporte Patronal; 58.962,39 ; 60.049,02 ; 34.870,84 ; 34.870,84 ; 34.870,84 
2021;217-0005;COORDINACION ZONAL 5 - ARCSA;510602;Fondo de Reserva; 48.283,87 ; 49.103,75 ; 27.360,53 ; 27.360,53 ; 27.360,53 
