A§o Registro;Mes Registro;Tipo Registro;Tipo Impedimento-Gobierno Abierto;Estado;No Registros;FECHA CORTE
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;8;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;7;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;13;31/5/2022
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;7;31/5/2022
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;61;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;7;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;5;31/5/2022
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;66;31/5/2022
2018;7;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;21;31/5/2022
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;9;31/5/2022
2018;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;7;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;23;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;8;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;8;Impedimento;OTROS;Activo;1;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;16;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;150;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;387;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;24;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;8;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2018;8;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;13;31/5/2022
2018;8;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;8;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2018;8;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2018;8;Impedimento;DESTITUCI‡N;Activo;15;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;17;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;57;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;6;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;16;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;65;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;21;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;103;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;12;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;67;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;40;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;4;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;8;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;9;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;6;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;3;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2018;9;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;72;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;55;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;118;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;535;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;15;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;307;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;162;31/5/2022
2018;9;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;7;31/5/2022
2018;9;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;2;31/5/2022
2018;9;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;3;31/5/2022
2018;9;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;4;31/5/2022
2018;9;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;3;31/5/2022
2018;9;Impedimento;OTROS;Activo;14;31/5/2022
2018;9;Impedimento;OTROS;Activo;4;31/5/2022
2018;9;Impedimento;OTROS;Activo;7;31/5/2022
2018;9;Impedimento;OTROS;Activo;7;31/5/2022
2018;9;Impedimento;OTROS;Activo;1;31/5/2022
2018;9;Impedimento;OTROS;Activo;10;31/5/2022
2018;9;Impedimento;OTROS;Activo;1;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;62;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;25;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;19;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;7;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;282;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;32;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;141;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;143;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;245;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;659;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;330;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4216;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;120;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2133;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1121;31/5/2022
2018;9;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;23;31/5/2022
2018;9;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;7;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;9;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;12;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;9;31/5/2022
2018;9;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;2;31/5/2022
2018;9;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;7;31/5/2022
2018;9;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;10;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;532;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;72;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;510;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;292;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;52;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;146;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;56;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;5;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;4;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;COMPRA DE RENUNCIA CON INDEMNIZACION;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA CON INDEMNIZACI‡N;Activo;2;31/5/2022
2018;9;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;88;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;22;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;28;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;52;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;16;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA CON INDEMNIZACI‡N;Activo;1;31/5/2022
2018;9;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;2;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;28;31/5/2022
2018;9;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;34;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;17;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;7;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;6;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;20;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;COMPRA DE RENUNCIA CON INDEMNIZACION;Activo;8;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;125;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;76;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;38;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;7;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;13;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;5;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;6;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;12;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;21;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;18;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;6515;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;5;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;13;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;13;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;21;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;10;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;21;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;142;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;71;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;29;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;6;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;10;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;15;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;11;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;10;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;4;31/5/2022
2018;9;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;2;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;5;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;9;31/5/2022
2018;9;Impedimento;RENUNCIA VOLUNTARIA CON INDEMNIZACI‡N;Activo;12;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2018;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;9;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;34;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;159;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;9;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;4;31/5/2022
2018;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;12;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2018;9;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;3;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2018;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;6;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;15;31/5/2022
2018;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;10;31/5/2022
2018;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;10;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2018;10;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2018;10;Impedimento;INTERDICCION JUDICIAL;Activo;9;31/5/2022
2018;10;Impedimento;INTERDICCION JUDICIAL;Activo;5;31/5/2022
2018;10;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2018;10;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2018;10;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;12;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;54;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;55;31/5/2022
2018;10;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;3;31/5/2022
2018;10;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;1;31/5/2022
2018;10;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;3;31/5/2022
2018;10;Impedimento;OTROS;Activo;5;31/5/2022
2018;10;Impedimento;OTROS;Activo;2;31/5/2022
2018;10;Impedimento;OTROS;Activo;1;31/5/2022
2018;10;Impedimento;OTROS;Activo;2;31/5/2022
2018;10;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2018;10;Impedimento;DESTITUCI‡N;Activo;5;31/5/2022
2018;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;141;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;98;31/5/2022
2018;10;Impedimento;COMPENSACI‡N POR RENUNCIA VOLUNTARIA;Activo;1;31/5/2022
2018;10;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;5;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;43;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;142;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;25;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;26;31/5/2022
2018;10;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;13;31/5/2022
2018;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2018;10;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;3;31/5/2022
2018;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2018;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
